-1.1712,-0.96758,-0.51083,-2.3026,-1.4271,-0.96758,-1.1712,-1.772,-2.3026,0.039221,-1.1712,-0.11653,-0.28768,-1.1712,-1.4271,-1.4271,-1.772,-0.96758,1.2726,-2.3026,0.52473,-2.3026,-0.63488,-0.63488,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-1.772,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-1.461,-2.3026,-0.75078,-1.273,-1.9105,1.6513,4.6161,6.9355
-2.3026,-2.3026,-2.3026,-2.3026,-0.31471,-2.3026,-0.8916,-0.31471,-0.8916,-0.31471,-0.8916,-0.8916,-0.8916,-2.3026,-2.3026,-0.8916,-2.3026,-2.3026,1.1878,-2.3026,-0.8916,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-1.4397,-2.3026,-1.4397,-2.3026,-2.3026,1.2912,3.6914,5.2528
-2.3026,-2.3026,-2.3026,-2.3026,-0.31471,-2.3026,-0.8916,-0.31471,-0.8916,-0.31471,-0.8916,-0.8916,-0.8916,-2.3026,-2.3026,-0.8916,-2.3026,-2.3026,1.1878,-2.3026,-0.8916,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-1.4482,-2.3026,-1.4482,-2.3026,-2.3026,1.2912,3.6914,5.2528
-2.3026,-2.3026,-2.3026,-2.3026,0.66783,-2.3026,-2.3026,0.66783,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-1.1301,-2.3026,-2.3026,-2.3026,-2.3026,1.1314,2.7147,3.9908
-2.3026,-2.3026,-2.3026,-2.3026,0.7031,-2.3026,-2.3026,-2.3026,-2.3026,-0.30111,0.058269,0.32208,-2.3026,-2.3026,-2.3026,0.058269,-2.3026,-0.8675,1.3737,-2.3026,-0.30111,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-1.8708,-2.3026,-1.3318,-1.8708,-2.3026,0.57154,1.411,4.7194
-2.3026,-2.3026,-2.3026,-2.3026,0.6831,-2.3026,-2.3026,0.6831,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-1.1842,-2.3026,-2.3026,-2.3026,-2.3026,0.93609,2.4069,3.8939
-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,0.058269,-2.3026,-2.3026,0.7031,0.058269,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,0.058269,1.3712,-2.3026,0.058269,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,0.058269,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-0.57625,-2.3026,-2.3026,0.34501,1.8083,3.0493
-2.3026,-2.3026,-1.0498,-2.3026,-0.73397,-1.0498,-1.0498,-2.3026,-2.3026,-2.3026,-1.5141,-1.5141,-1.5141,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,0.23111,-2.3026,-0.13926,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.1037,-1.9379,-2.3026,-0.2705,-2.3026,-2.3026,0.29491,2.4069,5.2155
-2.3026,-0.65393,-0.65393,-2.3026,0.31481,-2.3026,-0.65393,-2.3026,-2.3026,0.31481,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,0.31481,-2.3026,-2.3026,0.58779,-0.65393,0.31481,-2.3026,-2.3026,-0.65393,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,0.31481,-2.3026,-2.3026,-0.65393,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-1.814,-2.3026,-0.3975,-1.814,-2.3026,1.7508,4.0091,5.5179
-2.3026,-2.3026,-2.3026,-2.3026,0.039221,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,0.6831,-2.3026,1.075,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-0.63866,-2.3026,-2.3026,1.5586,3.4372,4.6738
-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,0.79299,-2.3026,-0.22314,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,0.72996,-0.75502,-2.3026,3.5712,4.5549,6.1336
-2.3026,-0.31471,-2.3026,-2.3026,0.52473,-0.8916,-2.3026,-2.3026,-0.8916,-2.3026,-2.3026,-0.31471,-2.3026,-2.3026,0.31481,-0.31471,-0.8916,1.1878,0.84157,-2.3026,0.69813,-2.3026,-0.8916,-0.31471,-2.3026,-2.3026,-2.3026,-0.8916,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,0.52473,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-0.98083,-2.3026,-1.8643,-0.51751,-2.3026,1.2834,4.512,5.2263
-1.8971,-1.772,-1.6094,-2.3026,-0.15082,-1.8971,-1.3863,-2.1203,-0.43078,-2.3026,-1.6094,-0.56212,-2.1203,-2.3026,-2.3026,-2.3026,-2.1203,-1.4697,0.7839,-1.6094,0.51282,-2.3026,-1.8971,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.1203,-1.6094,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-1.9519,-1.6045,-2.1542,-1.0498,-1.9241,-1.8389,0.9817,4.1912,7.7227
-2.3026,-2.3026,-2.3026,-2.3026,0.23111,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-0.38566,-2.3026,-2.3026,-2.3026,0.23111,-2.3026,0.23111,0.23111,-2.3026,0.61519,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-1.4567,-2.3026,-0.26527,-2.3026,-2.3026,0.20783,1.6292,4.2356
-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,0.43178,-2.3026,-2.3026,-2.3026,-2.3026,-1.2174,-2.3026,-0.70928,-1.2174,-2.3026,1.7167,3.0956,4.4079
-1.8971,-1.772,-1.6094,-2.3026,-0.15082,-1.8971,-1.3863,-2.1203,-0.43078,-2.3026,-1.6094,-0.56212,-2.1203,-2.3026,-2.3026,-2.3026,-2.1203,-1.4697,0.7839,-1.6094,0.51282,-2.3026,-1.8971,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.1203,-1.6094,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-1.9519,-1.6045,-2.1542,-1.0498,-1.9241,-1.8389,0.9802,4.1912,7.7223
-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,0.43178,-2.3026,-2.3026,-2.3026,-2.3026,-1.2174,-2.3026,-0.70928,-1.2174,-2.3026,1.7167,3.0956,4.4079
-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,0.56531,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,1.2326,-2.3026,-2.3026,-2.3026,-2.3026,1.2326,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-0.75929,-2.3026,-2.3026,0.99732,2.4932,3.8523
-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,1.2326,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-0.79407,-2.3026,-0.79407,-2.3026,-2.3026,1.411,2.4069,3.5863
0.23902,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,0.23902,-2.3026,-2.3026,-2.3026,-2.3026,0.23902,-2.3026,1.2865,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,0.23902,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-0.014099,-2.3026,-2.3026,0.72561,2.3125,4.0792
-2.3026,-2.3026,1.141,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,1.141,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-0.79407,-2.3026,0.7939,-2.3026,-2.3026,1.3885,2.4069,3.7635
-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,1.5953,1.5953,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-0.9113,-2.3026,0.58779,1.6292,2.8391
-2.3026,-0.24846,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-0.24846,0.37844,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,0.76081,-2.3026,-0.24846,-2.3026,-2.3026,-2.3026,-0.24846,-2.3026,-2.3026,-0.24846,-2.3026,-2.3026,0.37844,-2.3026,-2.3026,-2.3026,-0.24846,-2.3026,0.37844,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-1.2553,-2.3026,-2.3026,-2.3026,1.3676,3.4045,5.5763
-2.3026,-2.3026,0.97833,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,1.6525,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-0.89649,-2.3026,0.49652,-2.3026,-2.3026,1.0567,1.8083,3.2229
-2.3026,-0.67334,0.56531,-2.3026,-0.67334,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-0.67334,-2.3026,-2.3026,-2.3026,-0.67334,-2.3026,-0.072571,0.77932,-2.3026,0.3001,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-0.67334,-2.3026,-2.3026,-2.3026,-2.3026,-1.7838,-2.3026,-0.16252,-2.3026,-2.3026,1.374,4.7966,5.6528
-0.91629,-2.3026,-2.3026,-2.3026,-0.34249,0.019803,-2.3026,0.93609,-2.3026,-2.3026,-2.3026,-0.91629,0.48858,-2.3026,-2.3026,-2.3026,-2.3026,-0.91629,1.0508,-2.3026,-0.34249,-2.3026,-0.91629,-0.34249,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-0.91629,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-1.8905,-2.3026,-1.1809,-1.1809,-2.3026,0.8029,3.4045,5.421
-2.3026,-2.3026,-2.3026,-2.3026,1.1119,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,1.1119,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-0.83241,-0.83241,-2.3026,-0.26007,-2.3026,-2.3026,1.411,2.4932,3.3358
-2.3026,-2.3026,-2.3026,-2.3026,1.1119,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,1.1119,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-0.78746,-0.78746,-2.3026,-0.20949,-2.3026,-2.3026,1.411,2.4932,3.3358
-1.3863,-0.59784,0.13976,-2.3026,-0.59784,-2.3026,-2.3026,0.6471,-0.35667,-0.16252,-2.3026,0,-0.91629,-2.3026,-0.91629,-2.3026,-2.3026,-2.3026,1.4279,-2.3026,0.47623,-2.3026,-2.3026,-0.91629,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-1.3863,-2.3026,-2.3026,-2.3026,-2.3026,-1.0498,-2.3026,0.34925,-1.7838,-2.3026,1.6866,4.8683,6.6517
-1.273,-2.3026,-1.273,-2.3026,0.51282,-0.77653,-1.8326,-1.8326,-1.8326,-1.5141,-1.8326,-0.44629,-0.91629,-1.8326,-2.3026,-2.3026,-0.19845,-1.8326,1.5347,-1.0788,0.17395,-2.3026,-0.061875,-1.8326,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-2.3026,-1.8326,-2.3026,-1.8326,-2.3026,-2.3026,-2.3026,-2.2073,-1.8839,-2.3026,-2.2073,-1.3205,-2.3026,0.60595,2.4932,6.0915
